datetime,stage
2006-04-27 00:00:00,2.98
2006-04-28 00:00:00,2.97
2006-04-29 00:00:00,2.97
2006-04-30 00:00:00,2.96
2006-05-01 00:00:00,2.97
2006-05-02 00:00:00,2.97
2006-05-03 00:00:00,2.98
2006-05-04 00:00:00,2.98
2006-05-05 00:00:00,2.99
2006-05-06 00:00:00,3.0
2006-05-07 00:00:00,3.01
2006-05-08 00:00:00,3.01
2006-05-09 00:00:00,3.02
2006-05-10 00:00:00,3.03
2006-05-11 00:00:00,3.03
2006-05-12 00:00:00,3.02
2006-05-13 00:00:00,3.07
2006-05-14 00:00:00,3.05
2006-05-15 00:00:00,3.06
2006-05-16 00:00:00,3.05
2006-05-17 00:00:00,3.03
2006-05-18 00:00:00,3.03
2006-05-19 00:00:00,3.01
2006-05-20 00:00:00,3.06
2006-05-21 00:00:00,3.05
2006-05-22 00:00:00,3.05
2006-05-23 00:00:00,3.04
2006-05-24 00:00:00,3.05
2006-05-25 00:00:00,3.05
2006-05-26 00:00:00,3.06
2006-05-27 00:00:00,3.05
2006-05-28 00:00:00,3.04
2006-05-29 00:00:00,3.05
2006-05-30 00:00:00,3.05
2006-05-31 00:00:00,3.06
2006-06-01 00:00:00,3.07
2006-06-02 00:00:00,3.12
2006-06-03 00:00:00,3.17
2006-06-04 00:00:00,3.22
2006-06-05 00:00:00,3.26
2006-06-06 00:00:00,3.28
2006-06-07 00:00:00,3.29
2006-06-08 00:00:00,3.3
2006-06-09 00:00:00,3.3
2006-06-10 00:00:00,3.3
2006-06-11 00:00:00,3.31
2006-06-12 00:00:00,3.32
2006-06-13 00:00:00,3.33
2006-06-14 00:00:00,3.34
2006-06-15 00:00:00,3.35
2006-06-16 00:00:00,3.38
2006-06-17 00:00:00,3.38
2006-06-18 00:00:00,3.4
2006-06-19 00:00:00,3.4
2006-06-20 00:00:00,3.42
2006-06-21 00:00:00,3.43
2006-06-22 00:00:00,3.46
2006-06-23 00:00:00,3.47
2006-06-24 00:00:00,3.48
2006-06-25 00:00:00,3.48
2006-06-26 00:00:00,3.47
2006-06-27 00:00:00,3.47
2006-06-28 00:00:00,3.48
2006-06-29 00:00:00,3.48
2006-06-30 00:00:00,3.47
2006-07-01 00:00:00,3.51
2006-07-02 00:00:00,3.51
2006-07-03 00:00:00,3.52
2006-07-04 00:00:00,3.53
2006-07-05 00:00:00,3.54
2006-07-06 00:00:00,3.55
2006-07-07 00:00:00,3.56
2006-07-08 00:00:00,3.56
2006-07-09 00:00:00,3.57
2006-07-10 00:00:00,3.58
2006-07-11 00:00:00,3.59
2006-07-12 00:00:00,3.6
2006-07-13 00:00:00,3.6
2006-07-14 00:00:00,3.64
2006-07-15 00:00:00,3.67
2006-07-16 00:00:00,3.68
2006-07-17 00:00:00,3.98
2006-07-18 00:00:00,4.15
2006-07-19 00:00:00,4.53
2006-07-20 00:00:00,4.53
2006-07-21 00:00:00,5.3
2006-07-22 00:00:00,5.49
2006-07-23 00:00:00,5.6
2006-07-24 00:00:00,5.85
2006-07-25 00:00:00,6.18
2006-07-26 00:00:00,6.47
2006-07-27 00:00:00,6.67
2006-07-28 00:00:00,6.74
2006-07-29 00:00:00,6.8
2006-07-30 00:00:00,6.89
2006-07-31 00:00:00,6.9
2006-08-01 00:00:00,6.9
2006-08-02 00:00:00,6.94
2006-08-03 00:00:00,6.95
2006-08-04 00:00:00,7.0
2006-08-05 00:00:00,7.05
2006-08-06 00:00:00,7.1
2006-08-07 00:00:00,7.14
2006-08-08 00:00:00,7.14
2006-08-09 00:00:00,7.17
2006-08-10 00:00:00,7.24
2006-08-11 00:00:00,7.27
2006-08-12 00:00:00,7.5
2006-08-13 00:00:00,7.6
2006-08-14 00:00:00,7.6
2006-08-15 00:00:00,7.63
2006-08-16 00:00:00,7.66
2006-08-17 00:00:00,7.66
2006-08-18 00:00:00,7.63
2006-08-19 00:00:00,7.63
2006-08-20 00:00:00,7.6
2006-08-21 00:00:00,7.6
2006-08-22 00:00:00,7.6
2006-08-23 00:00:00,7.6
2006-08-24 00:00:00,7.52
2006-08-25 00:00:00,7.6
2006-08-26 00:00:00,7.6
2006-08-27 00:00:00,7.52
2006-08-28 00:00:00,7.6
2006-08-29 00:00:00,7.52
2006-08-30 00:00:00,7.6
2006-08-31 00:00:00,7.63
2006-09-01 00:00:00,7.0
2006-09-02 00:00:00,6.61
2006-09-03 00:00:00,6.56
2006-09-04 00:00:00,6.5
2006-09-05 00:00:00,6.44
2006-09-06 00:00:00,6.4
2006-09-07 00:00:00,6.4
2006-09-08 00:00:00,6.36
2006-09-09 00:00:00,6.3
2006-09-10 00:00:00,6.3
2006-09-11 00:00:00,6.23
2006-09-12 00:00:00,6.17
2006-09-13 00:00:00,6.04
2006-09-14 00:00:00,5.96
2006-09-15 00:00:00,5.9
2006-09-16 00:00:00,5.86
2006-09-17 00:00:00,5.86
2006-09-18 00:00:00,5.8
2006-09-19 00:00:00,5.79
2006-09-20 00:00:00,5.75
2006-09-21 00:00:00,5.7
2006-09-22 00:00:00,5.55
2006-09-23 00:00:00,5.54
2006-09-24 00:00:00,5.54
2006-09-25 00:00:00,5.54
2006-09-26 00:00:00,5.52
2006-09-27 00:00:00,5.5
2006-09-28 00:00:00,5.5
2006-09-29 00:00:00,5.5
2006-09-30 00:00:00,5.5
2006-10-01 00:00:00,5.49
2006-10-02 00:00:00,5.49
2006-10-03 00:00:00,5.49
2006-10-04 00:00:00,5.47
2006-10-05 00:00:00,5.43
2006-10-06 00:00:00,5.42
2006-10-07 00:00:00,5.4
2006-10-08 00:00:00,5.39
2006-10-09 00:00:00,5.37
2006-10-10 00:00:00,5.35
2006-10-11 00:00:00,5.3
2006-10-12 00:00:00,5.3
2006-10-13 00:00:00,5.3
2006-10-14 00:00:00,5.26
2006-10-15 00:00:00,5.26
2006-10-16 00:00:00,5.25
2006-10-17 00:00:00,5.24
2006-10-18 00:00:00,5.22
2006-10-19 00:00:00,5.21
2006-10-20 00:00:00,5.2
2006-10-21 00:00:00,5.18
2006-10-22 00:00:00,5.12
2006-10-23 00:00:00,5.04
2006-10-24 00:00:00,4.96
2006-10-25 00:00:00,4.92
2006-10-26 00:00:00,4.92
2006-10-27 00:00:00,4.9
2006-10-28 00:00:00,4.86
2006-10-29 00:00:00,4.85
2006-10-30 00:00:00,4.83
2006-10-31 00:00:00,4.82
2006-11-01 00:00:00,4.82
2006-11-02 00:00:00,4.8
2006-11-03 00:00:00,4.74
2006-11-04 00:00:00,4.7
2006-11-05 00:00:00,4.67
2006-11-06 00:00:00,4.62
2006-11-07 00:00:00,4.6
2006-11-08 00:00:00,4.53
2006-11-09 00:00:00,4.52
2006-11-10 00:00:00,4.48
2006-11-11 00:00:00,4.46
2006-11-12 00:00:00,4.41
2006-11-13 00:00:00,4.39
2006-11-14 00:00:00,4.31
2006-11-15 00:00:00,4.31
2006-11-16 00:00:00,4.27
2006-11-17 00:00:00,4.17
2006-11-18 00:00:00,4.11
2006-11-19 00:00:00,4.05
2006-11-20 00:00:00,3.98
2006-11-21 00:00:00,3.82
2006-11-22 00:00:00,3.69
2006-11-23 00:00:00,3.68
2006-11-24 00:00:00,3.67
2006-11-25 00:00:00,3.66
2006-11-26 00:00:00,3.63
2006-11-27 00:00:00,3.6
2006-11-28 00:00:00,3.6
2006-11-29 00:00:00,3.6
2006-11-30 00:00:00,3.6
2006-12-01 00:00:00,3.6
2006-12-02 00:00:00,3.59
2006-12-03 00:00:00,3.59
2006-12-04 00:00:00,3.58
2006-12-05 00:00:00,3.58
2006-12-06 00:00:00,3.58
2006-12-07 00:00:00,3.58
2006-12-08 00:00:00,3.58
2006-12-09 00:00:00,3.57
2006-12-10 00:00:00,3.56
2006-12-11 00:00:00,3.56
2006-12-12 00:00:00,3.56
2006-12-13 00:00:00,3.56
2006-12-14 00:00:00,3.56
2006-12-15 00:00:00,3.55
2006-12-16 00:00:00,3.55
2006-12-17 00:00:00,3.54
2006-12-18 00:00:00,3.53
2006-12-19 00:00:00,3.52
2006-12-20 00:00:00,3.51
2006-12-21 00:00:00,3.47
2006-12-22 00:00:00,3.42
2006-12-23 00:00:00,3.4
2006-12-24 00:00:00,3.38
2006-12-25 00:00:00,3.36
2006-12-26 00:00:00,3.34
2006-12-27 00:00:00,3.29
2006-12-28 00:00:00,3.23
2006-12-29 00:00:00,3.17
2006-12-30 00:00:00,3.15
2006-12-31 00:00:00,3.15
2007-01-01 00:00:00,3.15
2007-01-02 00:00:00,3.15
2007-01-03 00:00:00,3.14
2007-01-04 00:00:00,3.12
2007-01-05 00:00:00,3.12
2007-01-06 00:00:00,3.12
2007-01-07 00:00:00,3.12
2007-01-08 00:00:00,3.1
2007-01-09 00:00:00,3.11
2007-01-10 00:00:00,3.1
2007-01-11 00:00:00,3.1
2007-01-12 00:00:00,3.1
2007-01-13 00:00:00,3.1
2007-01-14 00:00:00,3.1
2007-01-15 00:00:00,3.09
2007-01-16 00:00:00,3.09
2007-01-17 00:00:00,3.08
2007-01-18 00:00:00,3.09
2007-01-19 00:00:00,3.08
2007-01-20 00:00:00,3.08
2007-01-21 00:00:00,3.08
2007-01-22 00:00:00,3.09
2007-01-23 00:00:00,3.08
2007-01-24 00:00:00,3.08
2007-01-25 00:00:00,3.08
2007-01-26 00:00:00,3.07
2007-01-27 00:00:00,3.08
2007-01-28 00:00:00,3.07
2007-01-29 00:00:00,3.08
2007-01-30 00:00:00,3.08
2007-01-31 00:00:00,3.07
2007-02-01 00:00:00,3.07
2007-02-02 00:00:00,3.08
2007-02-03 00:00:00,3.08
2007-02-04 00:00:00,3.08
2007-02-05 00:00:00,3.08
2007-02-06 00:00:00,3.08
2007-02-07 00:00:00,3.07
2007-02-08 00:00:00,3.08
2007-02-09 00:00:00,3.07
2007-02-10 00:00:00,3.08
2007-02-11 00:00:00,3.08
2007-02-12 00:00:00,3.08
2007-02-13 00:00:00,3.08
2007-02-14 00:00:00,3.08
2007-02-15 00:00:00,3.08
2007-02-16 00:00:00,3.08
2007-02-17 00:00:00,3.08
2007-02-18 00:00:00,3.07
2007-02-19 00:00:00,3.08
2007-02-20 00:00:00,3.08
2007-02-21 00:00:00,3.07
2007-02-22 00:00:00,3.08
2007-02-23 00:00:00,3.09
2007-02-24 00:00:00,3.08
2007-02-25 00:00:00,3.08
2007-02-26 00:00:00,3.08
2007-02-27 00:00:00,3.08
2007-02-28 00:00:00,3.08
2007-03-01 00:00:00,3.07
2007-03-02 00:00:00,3.07
2007-03-03 00:00:00,3.07
2007-03-04 00:00:00,3.08
2007-03-05 00:00:00,3.07
2007-03-06 00:00:00,3.07
2007-03-07 00:00:00,3.07
2007-03-08 00:00:00,3.06
2007-03-09 00:00:00,3.06
2007-03-10 00:00:00,3.06
2007-03-11 00:00:00,3.07
2007-03-12 00:00:00,3.07
2007-03-13 00:00:00,3.06
2007-03-14 00:00:00,3.05
2007-03-15 00:00:00,3.05
2007-03-16 00:00:00,3.06
2007-03-17 00:00:00,3.05
2007-03-18 00:00:00,3.05
2007-03-19 00:00:00,3.06
2007-03-20 00:00:00,3.05
2007-03-21 00:00:00,3.04
2007-03-22 00:00:00,3.05
2007-03-23 00:00:00,3.05
2007-03-24 00:00:00,3.04
2007-03-25 00:00:00,3.04
2007-03-26 00:00:00,3.04
2007-03-27 00:00:00,3.04
2007-03-28 00:00:00,3.04
2007-03-29 00:00:00,3.05
2007-03-30 00:00:00,3.04
2007-03-31 00:00:00,3.04
2007-04-01 00:00:00,3.04
2007-04-02 00:00:00,3.03
2007-04-03 00:00:00,3.03
2007-04-04 00:00:00,3.03
2007-04-05 00:00:00,3.02
2007-04-06 00:00:00,3.02
2007-04-07 00:00:00,3.01
2007-04-08 00:00:00,3.0
2007-04-09 00:00:00,3.01
2007-04-10 00:00:00,3.0
2007-04-11 00:00:00,3.0
2007-04-12 00:00:00,3.0
2007-04-13 00:00:00,3.0
2007-04-14 00:00:00,3.0
2007-04-15 00:00:00,2.99
2007-04-16 00:00:00,2.98
2007-04-17 00:00:00,3.01
2007-04-18 00:00:00,3.01
2007-04-19 00:00:00,3.01
2007-04-20 00:00:00,3.0
2007-04-21 00:00:00,3.01
2007-04-22 00:00:00,3.01
2007-04-23 00:00:00,3.01
2007-04-24 00:00:00,3.01
2007-04-25 00:00:00,3.0
2007-04-26 00:00:00,3.0
2007-04-27 00:00:00,3.0
2007-04-28 00:00:00,2.99
2007-04-29 00:00:00,2.99
2007-04-30 00:00:00,3.0
2007-05-01 00:00:00,3.0
2007-05-02 00:00:00,3.0
2007-05-03 00:00:00,3.0
2007-05-04 00:00:00,3.0
2007-05-05 00:00:00,3.01
2007-05-06 00:00:00,3.01
2007-05-07 00:00:00,3.02
2007-05-08 00:00:00,3.03
2007-05-09 00:00:00,3.03
2007-05-10 00:00:00,3.03
2007-05-11 00:00:00,3.03
2007-05-12 00:00:00,3.04
2007-05-13 00:00:00,3.04
2007-05-14 00:00:00,3.05
2007-05-15 00:00:00,3.05
2007-05-16 00:00:00,3.05
2007-05-17 00:00:00,3.05
2007-05-18 00:00:00,3.05
2007-05-19 00:00:00,3.04
2007-05-20 00:00:00,3.04
2007-05-21 00:00:00,3.05
2007-05-22 00:00:00,3.05
2007-05-23 00:00:00,3.04
2007-05-24 00:00:00,3.05
2007-05-25 00:00:00,3.05
2007-05-26 00:00:00,3.04
2007-05-27 00:00:00,3.05
2007-05-28 00:00:00,3.05
2007-05-29 00:00:00,3.04
2007-05-30 00:00:00,3.04
2007-05-31 00:00:00,3.04
2007-06-01 00:00:00,3.05
2007-06-02 00:00:00,3.09
2007-06-03 00:00:00,3.12
2007-06-04 00:00:00,3.16
2007-06-05 00:00:00,3.2
2007-06-06 00:00:00,3.22
2007-06-07 00:00:00,3.26
2007-06-08 00:00:00,3.29
2007-06-09 00:00:00,3.33
2007-06-10 00:00:00,3.37
2007-06-11 00:00:00,3.4
2007-06-12 00:00:00,3.42
2007-06-13 00:00:00,3.51
2007-06-14 00:00:00,3.52
2007-06-15 00:00:00,3.54
2007-06-16 00:00:00,3.55
2007-06-17 00:00:00,3.56
2007-06-18 00:00:00,3.56
2007-06-19 00:00:00,3.58
2007-06-20 00:00:00,3.58
2007-06-21 00:00:00,3.59
2007-06-22 00:00:00,3.6
2007-06-23 00:00:00,3.62
2007-06-24 00:00:00,3.67
2007-06-25 00:00:00,3.74
2007-06-26 00:00:00,4.1
2007-06-27 00:00:00,4.41
2007-06-28 00:00:00,4.27
2007-06-29 00:00:00,3.88
2007-06-30 00:00:00,3.47
2007-07-01 00:00:00,3.0
2007-07-01 12:00:00,3.0
2007-07-02 00:00:00,3.0
2007-07-02 12:00:00,3.0
2007-07-03 00:00:00,3.01
2007-07-03 12:00:00,3.01
2007-07-04 00:00:00,3.2
2007-07-04 12:00:00,3.4
2007-07-05 00:00:00,5.15
2007-07-06 00:00:00,4.74
2007-07-07 00:00:00,4.7
2007-07-08 00:00:00,4.68
2007-07-09 00:00:00,4.74
2007-07-10 00:00:00,4.48
2007-07-11 00:00:00,4.22
2007-07-12 00:00:00,4.8
2007-07-13 00:00:00,4.31
2007-07-14 00:00:00,4.22
2007-07-15 00:00:00,5.37
2007-07-16 00:00:00,4.7
2007-07-17 00:00:00,5.54
2007-07-18 00:00:00,5.22
2007-07-19 00:00:00,4.58
2007-07-20 00:00:00,4.22
2007-07-21 00:00:00,3.8
2007-07-22 00:00:00,4.19
2007-07-23 00:00:00,3.69
2007-07-24 00:00:00,3.58
2007-07-25 00:00:00,3.55
2007-07-26 00:00:00,3.58
2007-07-27 00:00:00,3.99
2007-07-28 00:00:00,3.76
2007-07-29 00:00:00,3.69
2007-07-30 00:00:00,3.88
2007-07-31 00:00:00,4.19
2007-08-01 00:00:00,3.88
2007-08-02 00:00:00,5.28
2007-08-03 00:00:00,6.85
2007-08-04 00:00:00,6.99
2007-08-05 00:00:00,7.2
2007-08-06 00:00:00,7.04
2007-08-07 00:00:00,6.12
2007-08-08 00:00:00,5.2
2007-08-08 12:00:00,5.0
2007-08-09 00:00:00,4.2
2007-08-09 12:00:00,4.0
2007-08-10 00:00:00,5.6
2007-08-10 12:00:00,5.06
2007-08-11 00:00:00,5.04
2007-08-11 12:00:00,4.1
2007-08-12 00:00:00,5.0
2007-08-12 12:00:00,4.3
2007-08-13 00:00:00,4.1
2007-08-13 12:00:00,4.0
2007-08-14 00:00:00,3.9
2007-08-14 12:00:00,3.9
2007-08-15 00:00:00,3.9
2007-08-15 12:00:00,3.9
2007-08-16 00:00:00,5.6
2007-08-16 12:00:00,5.6
2007-08-17 00:00:00,5.7
2007-08-17 12:00:00,6.2
2007-08-18 00:00:00,6.8
2007-08-18 12:00:00,6.8
2007-08-19 00:00:00,6.8
2007-08-19 12:00:00,6.6
2007-08-20 00:00:00,6.1
2007-08-20 12:00:00,6.5
2007-08-21 00:00:00,6.6
2007-08-21 12:00:00,6.1
2007-08-22 00:00:00,6.0
2007-08-22 12:00:00,5.2
2007-08-23 00:00:00,5.6
2007-08-24 00:00:00,5.7
2007-08-25 00:00:00,5.8
2007-08-25 12:00:00,5.9
2007-08-26 00:00:00,5.2
2007-08-26 12:00:00,5.0
2007-08-27 00:00:00,4.2
2007-08-27 12:00:00,4.7
2007-08-28 00:00:00,4.8
2007-08-28 12:00:00,4.9
2007-08-29 00:00:00,4.1
2007-08-29 12:00:00,4.0
2007-08-30 00:00:00,4.0
2007-08-30 12:00:00,4.0
2007-08-31 00:00:00,4.0
2007-09-01 00:00:00,4.44
2007-09-01 12:00:00,5.3
2007-09-02 00:00:00,5.2
2007-09-02 12:00:00,5.1
2007-09-03 00:00:00,5.0
2007-09-03 12:00:00,5.0
2007-09-04 00:00:00,4.8
2007-09-04 12:00:00,4.7
2007-09-05 00:00:00,5.5
2007-09-05 12:00:00,5.6
2007-09-06 00:00:00,5.5
2007-09-06 12:00:00,4.8
2007-09-07 00:00:00,4.7
2007-09-07 12:00:00,5.4
2007-09-08 00:00:00,5.3
2007-09-08 12:00:00,5.5
2007-09-09 00:00:00,5.5
2007-09-09 12:00:00,5.4
2007-09-10 00:00:00,5.3
2007-09-10 12:00:00,6.3
2007-09-11 00:00:00,6.2
2007-09-11 12:00:00,5.2
2007-09-12 00:00:00,5.1
2007-09-12 12:00:00,5.0
2007-09-13 00:00:00,4.9
2007-09-13 12:00:00,4.8
2007-09-14 00:00:00,4.8
2007-09-14 12:00:00,5.6
2007-09-15 00:00:00,4.8
2007-09-15 12:00:00,4.4
2007-09-16 00:00:00,4.3
2007-09-16 12:00:00,4.3
2007-09-17 00:00:00,4.6
2007-09-17 12:00:00,4.1
2007-09-18 00:00:00,5.6
2007-09-18 12:00:00,5.3
2007-09-19 00:00:00,6.7
2007-09-19 12:00:00,6.7
2007-09-20 00:00:00,5.4
2007-09-20 12:00:00,7.2
2007-09-21 00:00:00,7.0
2007-09-21 12:00:00,6.9
2007-09-22 00:00:00,6.7
2007-09-22 12:00:00,5.6
2007-09-23 00:00:00,5.6
2007-09-23 12:00:00,4.3
2007-09-24 00:00:00,4.1
2007-09-24 12:00:00,4.1
2007-09-25 00:00:00,3.9
2007-09-25 12:00:00,3.7
2007-09-26 00:00:00,5.7
2007-09-26 12:00:00,5.8
2007-09-27 00:00:00,6.3
2007-09-28 00:00:00,6.3
2007-09-29 00:00:00,6.3
2007-09-30 00:00:00,6.3
2007-10-01 00:00:00,6.3
2007-10-01 12:00:00,6.7
2007-10-02 00:00:00,5.9
2007-10-02 12:00:00,6.7
2007-10-03 00:00:00,6.1
2007-10-03 12:00:00,5.8
2007-10-04 00:00:00,5.6
2007-10-04 12:00:00,5.6
2007-10-05 00:00:00,4.2
2007-10-05 12:00:00,4.7
2007-10-06 00:00:00,5.6
2007-10-06 12:00:00,5.1
2007-10-07 00:00:00,5.2
2007-10-07 12:00:00,4.9
2007-10-08 00:00:00,4.7
2007-10-08 12:00:00,5.2
2007-10-09 00:00:00,5.4
2007-10-09 12:00:00,5.6
2007-10-10 00:00:00,5.3
2007-10-10 12:00:00,5.7
2007-10-11 00:00:00,5.5
2007-10-11 12:00:00,5.6
2007-10-12 00:00:00,5.5
2007-10-12 12:00:00,5.6
2007-10-13 00:00:00,5.4
2007-10-13 12:00:00,5.1
2007-10-14 00:00:00,4.8
2007-10-14 12:00:00,4.9
2007-10-15 00:00:00,5.3
2007-10-15 12:00:00,5.1
2007-10-16 00:00:00,5.4
2007-10-16 12:00:00,5.2
2007-10-17 00:00:00,5.1
2007-10-17 12:00:00,5.3
2007-10-18 00:00:00,5.6
2007-10-18 12:00:00,5.4
2007-10-19 00:00:00,5.2
2007-10-19 12:00:00,5.0
2007-10-20 00:00:00,4.8
2007-10-20 12:00:00,4.6
2007-10-21 00:00:00,4.3
2007-10-22 00:00:00,4.38
2007-10-23 00:00:00,4.46
2007-10-24 00:00:00,4.55
2007-10-25 00:00:00,4.63
2007-10-26 00:00:00,4.71
2007-10-27 00:00:00,4.79
2007-10-28 00:00:00,4.87
2007-10-29 00:00:00,4.95
2007-10-30 00:00:00,5.04
2007-10-31 00:00:00,5.12
2007-11-01 00:00:00,5.2
2007-11-01 12:00:00,4.9
2007-11-02 00:00:00,4.7
2007-11-02 12:00:00,4.8
2007-11-03 00:00:00,4.6
2007-11-03 12:00:00,4.9
2007-11-04 00:00:00,5.1
2007-11-04 12:00:00,5.4
2007-11-05 00:00:00,7.8
2007-11-05 12:00:00,8.7
2007-11-06 00:00:00,6.5
2007-11-06 12:00:00,6.7
2007-11-07 00:00:00,7.9
2007-11-07 12:00:00,7.7
2007-11-08 00:00:00,6.9
2007-11-08 12:00:00,6.5
2007-11-09 00:00:00,6.2
2007-11-09 12:00:00,6.0
2007-11-10 00:00:00,5.9
2007-11-10 12:00:00,5.7
2007-11-11 00:00:00,7.9
2007-11-11 12:00:00,7.6
2007-11-12 00:00:00,7.4
2007-11-13 00:00:00,6.9
2007-11-13 12:00:00,6.1
2007-11-14 00:00:00,7.8
2007-11-14 12:00:00,7.9
2007-11-15 00:00:00,8.6
2007-11-15 12:00:00,8.5
2007-11-16 00:00:00,7.9
2007-11-16 12:00:00,7.7
2007-11-17 00:00:00,7.6
2007-11-17 12:00:00,7.5
2007-11-18 00:00:00,7.4
2007-11-18 12:00:00,7.1
2007-11-19 00:00:00,7.0
2007-11-19 12:00:00,6.7
2007-11-20 00:00:00,6.9
2007-11-20 12:00:00,5.2
2007-11-21 00:00:00,6.5
2007-11-21 12:00:00,6.1
2007-11-22 00:00:00,5.8
2007-11-22 12:00:00,5.6
2007-11-23 00:00:00,5.4
2007-11-23 12:00:00,7.9
2007-11-24 00:00:00,7.5
2007-11-24 12:00:00,7.0
2007-11-25 00:00:00,6.7
2007-11-25 12:00:00,6.8
2007-11-26 00:00:00,6.6
2007-11-26 12:00:00,5.7
2007-11-27 00:00:00,5.6
2007-11-27 12:00:00,5.3
2007-11-28 00:00:00,7.9
2007-11-28 12:00:00,7.6
2007-11-29 00:00:00,7.4
2007-11-29 12:00:00,6.1
2007-11-30 00:00:00,5.7
2007-11-30 12:00:00,5.2
2007-12-04 00:00:00,3.58
2007-12-05 00:00:00,3.57
2007-12-06 00:00:00,3.56
2007-12-07 00:00:00,3.56
2007-12-08 00:00:00,3.56
2007-12-09 00:00:00,3.55
2007-12-10 00:00:00,3.54
2007-12-11 00:00:00,3.54
2007-12-12 00:00:00,3.53
2007-12-13 00:00:00,3.53
2007-12-14 00:00:00,3.52
2007-12-15 00:00:00,3.51
2007-12-16 00:00:00,3.49
2007-12-17 00:00:00,3.46
2007-12-18 00:00:00,3.4
2007-12-19 00:00:00,3.4
2007-12-20 00:00:00,3.39
2007-12-21 00:00:00,3.36
2007-12-22 00:00:00,3.33
2007-12-23 00:00:00,3.3
2007-12-24 00:00:00,3.25
2007-12-25 00:00:00,3.21
2007-12-26 00:00:00,3.18
2007-12-27 00:00:00,3.16
2007-12-28 00:00:00,3.15
2007-12-29 00:00:00,3.15
2007-12-30 00:00:00,3.15
2007-12-31 00:00:00,3.15
2008-01-01 00:00:00,3.78
2008-01-02 00:00:00,3.77
2008-01-03 00:00:00,3.76
2008-01-04 00:00:00,3.76
2008-01-05 00:00:00,3.77
2008-01-06 00:00:00,3.71
2008-01-07 00:00:00,3.68
2008-01-08 00:00:00,3.64
2008-01-09 00:00:00,3.62
2008-01-10 00:00:00,3.6
2008-01-11 00:00:00,3.6
2008-01-12 00:00:00,3.58
2008-01-13 00:00:00,3.55
2008-01-14 00:00:00,3.53
2008-01-15 00:00:00,3.52
2008-01-16 00:00:00,3.51
2008-01-17 00:00:00,3.48
2008-01-18 00:00:00,3.42
2008-01-19 00:00:00,3.38
2008-01-20 00:00:00,3.33
2008-01-21 00:00:00,3.31
2008-01-22 00:00:00,3.3
2008-01-23 00:00:00,3.27
2008-01-24 00:00:00,3.2
2008-01-25 00:00:00,3.16
2008-01-26 00:00:00,3.16
2008-01-27 00:00:00,3.15
2008-01-28 00:00:00,3.1
2008-01-29 00:00:00,3.09
2008-01-30 00:00:00,3.07
2008-01-31 00:00:00,3.07
2008-02-01 00:00:00,3.07
2008-02-02 00:00:00,3.07
2008-02-03 00:00:00,3.07
2008-02-04 00:00:00,3.07
2008-02-05 00:00:00,3.05
2008-02-06 00:00:00,3.06
2008-02-07 00:00:00,3.04
2008-02-08 00:00:00,3.05
2008-02-09 00:00:00,3.03
2008-02-10 00:00:00,3.04
2008-02-11 00:00:00,3.03
2008-02-12 00:00:00,3.01
2008-02-13 00:00:00,3.0
2008-02-14 00:00:00,3.0
2008-02-15 00:00:00,2.98
2008-02-16 00:00:00,2.97
2008-02-17 00:00:00,2.95
2008-02-18 00:00:00,2.92
2008-02-19 00:00:00,2.89
2008-02-20 00:00:00,2.85
2008-02-21 00:00:00,2.84
2008-02-22 00:00:00,2.83
2008-02-23 00:00:00,2.83
2008-02-24 00:00:00,2.89
2008-02-25 00:00:00,2.88
2008-02-26 00:00:00,2.83
2008-02-27 00:00:00,2.83
2008-02-28 00:00:00,2.83
2008-02-29 00:00:00,3.0
2008-03-01 00:00:00,2.81
2008-03-02 00:00:00,2.81
2008-03-03 00:00:00,2.8
2008-03-04 00:00:00,2.77
2008-03-05 00:00:00,2.77
2008-03-06 00:00:00,2.76
2008-03-07 00:00:00,2.76
2008-03-08 00:00:00,2.76
2008-03-09 00:00:00,2.72
2008-03-10 00:00:00,2.67
2008-03-11 00:00:00,2.65
2008-03-12 00:00:00,2.57
2008-03-13 00:00:00,2.41
2008-03-14 00:00:00,2.31
2008-03-15 00:00:00,2.58
2008-03-16 00:00:00,2.62
2008-03-17 00:00:00,2.71
2008-03-18 00:00:00,2.69
2008-03-19 00:00:00,2.78
2008-03-20 00:00:00,2.77
2008-03-21 00:00:00,2.75
2008-03-22 00:00:00,2.73
2008-03-23 00:00:00,2.82
2008-03-24 00:00:00,2.83
2008-03-25 00:00:00,2.78
2008-03-26 00:00:00,2.82
2008-03-27 00:00:00,2.82
2008-03-28 00:00:00,2.78
2008-03-29 00:00:00,2.83
2008-03-30 00:00:00,2.91
2008-03-31 00:00:00,2.87
2008-04-01 00:00:00,2.86
2008-04-02 00:00:00,2.87
2008-04-03 00:00:00,2.85
2008-04-04 00:00:00,2.86
2008-04-05 00:00:00,2.84
2008-04-06 00:00:00,2.82
2008-04-07 00:00:00,2.81
2008-04-08 00:00:00,2.78
2008-04-09 00:00:00,2.76
2008-04-10 00:00:00,2.75
2008-04-11 00:00:00,2.72
2008-04-12 00:00:00,2.72
2008-04-13 00:00:00,2.76
2008-04-14 00:00:00,2.78
2008-04-15 00:00:00,2.72
2008-04-16 00:00:00,2.75
2008-04-17 00:00:00,2.75
2008-04-18 00:00:00,2.76
2008-04-19 00:00:00,2.76
2008-04-20 00:00:00,2.74
2008-04-21 00:00:00,2.71
