observation,datetime,prediction
3348.454217235639,2012-03-11,1434.5272
3365.0730532774273,2012-03-12,1483.8384
3258.0,2012-03-13,1598.9607
3265.688134037326,2012-03-14,1774.0906
3167.097519950083,2012-03-15,1886.6018
3150.743779272544,2012-03-16,1928.0289
3348.454217235639,2012-03-17,1793.0162
3150.743779272544,2012-03-18,1586.0072
2908.1616761604078,2012-03-19,1483.7692
2924.172911295581,2012-03-20,1472.3193
2940.207386719578,2012-03-21,1506.7091
3043.0,2012-03-22,1588.5454
3036.898967668635,2012-03-23,1697.8219
3020.7262912631145,2012-03-24,1815.4479
2940.207386719578,2012-03-25,1910.4186
2956.265042702809,2012-03-26,2022.3442
2940.2073867195772,2012-03-27,2009.892
2892.1737414396307,2012-03-28,1905.6842
2924.172911295581,2012-03-29,1795.4718
3004.5765025643273,2012-03-30,1662.7379
2608.4463170562813,2012-03-31,1524.1877
3053.0944743414525,2012-04-01,1399.0298
3020.7262912631145,2012-04-02,1316.1136
2780.9157456903504,2012-04-03,1333.9838
2655.192918546403,2012-04-04,1427.3151
2892.1737414396307,2012-04-05,1359.071
3199.872098106463,2012-04-06,1439.2878
3118.1036677160687,2012-04-07,1702.39
3150.743779272544,2012-04-08,2139.1162
3150.743779272544,2012-04-09,2583.728
3069.312754210077,2012-04-10,2543.8838
3004.5765025643273,2012-04-11,2344.3901
3101.8174070658856,2012-04-12,2359.6555
3232.7357786092816,2012-04-13,2367.366
3381.713643340469,2012-04-14,2365.8923
3549.3050637971637,2012-04-15,2260.4326
3633.899370794434,2012-04-16,2195.5762
3566.1816833311627,2012-04-17,2298.8276
3560.0,2012-04-18,2445.881
3616.938361070281,2012-04-19,2632.1687
3498.802686632561,2012-04-20,2662.1514
3465.2411489434858,2012-04-21,2520.2966
3532.4496594051534,2012-04-22,2527.237
3566.1816833311627,2012-04-23,2607.753
3482.0112142332173,2012-04-24,2640.0474
3431.7654347406933,2012-04-25,2586.7205
3583.079470701233,2012-04-26,2504.3462
3515.6155177329024,2012-04-27,2402.0142
3440.0,2012-04-28,2370.7075
3482.0112142332173,2012-04-29,2461.384
3498.802686632561,2012-04-30,2514.7383
3787.487151446469,2012-05-01,2456.106
3804.655935139439,2012-05-02,2560.2698
3667.8842881041296,2012-05-03,2776.2026
3515.6155177329024,2012-05-04,3081.5193
3616.938361070281,2012-05-05,3187.7446
3753.211357564984,2012-05-06,2995.1753
3736.1044355934655,2012-05-07,2802.5896
3684.908103980247,2012-05-08,2880.718
3532.4496594051534,2012-05-09,3356.916
3650.8813618001836,2012-05-10,3887.774
3667.8842881041296,2012-05-11,4669.402
3701.9527639575563,2012-05-12,5343.8247
3599.9983788708228,2012-05-13,4708.3765
3650.8813618001836,2012-05-14,3910.009
3861.0,2012-05-15,3475.1377
3856.2853089581704,2012-05-16,3359.2534
3719.018222817857,2012-05-17,3550.6187
3890.80697828118,2012-05-18,4089.6433
4152.286988337187,2012-05-19,4780.304
4258.128015802442,2012-05-20,5294.397
4615.949481593796,2012-05-21,5406.405
4999.730314741988,2012-05-22,5386.0819999999985
5677.0,2012-05-23,5278.5747
5561.735617539204,2012-05-24,4893.58
5695.122454588283,2012-05-25,4425.8887
6119.713976461484,2012-05-26,4357.712
6591.960500881352,2012-05-27,4585.9443
6532.423788428976,2012-05-28,4723.3916
6433.514661366861,2012-05-29,4837.2803
6492.812214459961,2012-05-30,5262.304
6512.610029521614,2012-05-31,6039.724
6651.639892976182,2012-06-01,6785.62
6911.884734503668,2012-06-02,7457.6709999999985
7358.244296015315,2012-06-03,8332.126
8167.298948696242,2012-06-04,8956.024
8868.959127816885,2012-06-05,9243.328
9497.986581675072,2012-06-06,9651.573
10316.79640769499,2012-06-07,10062.807
10631.237278646844,2012-06-08,10541.902
10383.965943433152,2012-06-09,11145.06
9960.519330367822,2012-06-10,11308.212
10071.499522671173,2012-06-11,11210.916
10383.965943433152,2012-06-12,11304.297
10744.14076613744,2012-06-13,11313.148
11359.22281876859,2012-06-14,10846.45
11336.281031636572,2012-06-15,10388.204
10812.034127245552,2012-06-16,9957.744
10249.742434621823,2012-06-17,9948.307
10182.804379372525,2012-06-18,10731.38
11244.636833349918,2012-06-19,11910.52
13114.046218052055,2012-06-20,13897.192
15379.266820433002,2012-06-21,16858.975
16230.74941974459,2012-06-22,19668.5
15478.808841388853,2012-06-23,20581.893
14711.837729195728,2012-06-24,19787.72
14173.855877071304,2012-06-25,18260.418
13955.309601069719,2012-06-26,17793.926
13593.07410445566,2012-06-27,19278.775
13209.487256354549,2012-06-28,20929.725
13209.487256354549,2012-06-29,21266.15
13018.788691458569,2012-06-30,20261.033
13066.394476505127,2012-07-01,18887.938
13257.27639682162,2012-07-02,17795.486
14076.613233970022,2012-07-03,17692.69
16029.31039576809,2012-07-04,18453.629
18307.07320642475,2012-07-05,19245.094
20662.54527103485,2012-07-06,19677.268
22045.642354444884,2012-07-07,20309.674
22566.925090772584,2012-07-08,19631.951
22100.362142990907,2012-07-09,19071.725
20394.15101230916,2012-07-10,18994.143
19435.68855616429,2012-07-11,18875.656000000006
19860.16356859577,2012-07-12,18481.576
19700.701084654298,2012-07-13,18588.215
18751.131911318702,2012-07-14,19242.79
17659.20174850294,2012-07-15,19753.46
16737.243430499737,2012-07-16,20602.412
16382.264629923697,2012-07-17,21669.922
17170.98168622999,2012-07-18,22524.824
17119.801430378568,2012-07-19,22774.22
15928.841093287268,2012-07-20,22997.697
14958.11895100887,2012-07-21,23145.906000000006
14003.797701581045,2012-07-22,22455.318
13329.045665701145,2012-07-23,21035.838
12899.975807865425,2012-07-24,20010.873
12971.228941918054,2012-07-25,19822.102
13882.661013587784,2012-07-26,19892.316000000006
14687.269226563049,2012-07-27,20230.691000000006
15903.749914631642,2012-07-28,20456.031000000006
17376.106270390497,2012-07-29,20048.615
18359.168979470724,2012-07-30,19908.98
19568.07606317971,2012-07-31,19992.604
20420.94860418648,2012-08-01,19885.459
21581.97904550498,2012-08-02,20287.904
27659.90787406683,2012-08-03,20695.72
33594.5252631987,2012-08-04,21756.82
34515.14439316041,2012-08-05,22943.293
32923.61381494893,2012-08-06,23845.92
31022.401593368268,2012-08-07,24309.242
29505.52185059457,2012-08-08,24736.217
27950.748420970533,2012-08-09,25561.44
26418.0,2012-08-10,26896.666
26103.42147314763,2012-08-11,28729.025
26792.245984272617,2012-08-12,30223.635
27572.81294666753,2012-08-13,30308.436
28009.013053471495,2012-08-14,29486.24
28359.27386825791,2012-08-15,28996.17
27802.0,2012-08-16,28554.625
27688.955667244933,2012-08-17,28289.945
28564.123671694888,2012-08-18,29222.807
27834.315584195392,2012-08-19,32051.816000000006
26936.34712442503,2012-08-20,36594.13
25760.79744595314,2012-08-21,42135.85
25107.0,2012-08-22,45912.61
25164.10237570871,2012-08-23,45696.4
26734.662862036035,2012-08-24,43521.215
27456.79958113084,2012-08-25,41765.977
27572.81294666753,2012-08-26,41310.01
28622.723807369497,2012-08-27,41451.133
30425.14986998616,2012-08-28,41457.074
33502.0,2012-08-29,42205.027
32893.20311029026,2012-08-30,42841.79
31129.0,2012-08-31,42898.02
30544.354120842716,2012-09-01,42327.848
30038.590155860278,2012-09-02,41372.504
32407.645959382084,2012-09-03,40343.477
34607.56773598232,2012-09-04,39385.824
35256.35727587526,2012-09-05,39237.98
33747.503627142454,2012-09-06,40468.434
31682.911056860943,2012-09-07,42788.36
30157.392197910693,2012-09-08,43633.848
28974.990828502803,2012-09-09,43289.137
28213.191854826786,2012-09-10,44241.184
27950.748420970533,2012-09-11,45851.793
29362.0,2012-09-12,46422.453
29033.81274950309,2012-09-13,46872.504
30813.014055678424,2012-09-14,48096.492
32680.53669427196,2012-09-15,48737.402
30008.909049563725,2012-09-16,48511.977
26619.595086689133,2012-09-17,48568.32
25447.781202640876,2012-09-18,47659.48
24588.0,2012-09-19,46686.56200000001
23981.920728966958,2012-09-20,46425.816
23479.91338523264,2012-09-21,45901.77
24740.168059096377,2012-09-22,43527.3
24571.129467335948,2012-09-23,40117.066
24627.441572362335,2012-09-24,37190.42
25589.93572991888,2012-09-25,35177.605
24205.934628922616,2012-09-26,33577.36
21990.958494862403,2012-09-27,31931.043
20863.987662223026,2012-09-28,30352.953
20877.927698384752,2012-09-29,29195.059
20635.66407974857,2012-09-30,28962.764
19092.598077188482,2012-10-01,29407.402
17736.619377114737,2012-10-02,29379.502
18515.69104966528,2012-10-03,28901.12
19674.1571154732,2012-10-04,28027.426
19833.562866792265,2012-10-05,27397.36
20287.053877312588,2012-10-06,27275.379
19488.615008736266,2012-10-07,27463.143
19092.598077188482,2012-10-08,27762.64
19247.0,2012-10-09,28621.82
18961.07196001099,2012-10-10,30366.492
17273.463379066125,2012-10-11,32509.684
14540.086864392373,2012-10-12,31462.377
14149.528607557582,2012-10-13,27457.807
13882.661013587784,2012-10-14,24646.04
13066.394476505127,2012-10-15,22671.098
12451.132990377275,2012-10-16,21255.336
12053.131231603356,2012-10-17,20562.455
11658.578555604176,2012-10-18,20047.924
11382.17687752057,2012-10-19,19329.225
10800.0,2012-10-20,18403.564
10744.14076613744,2012-10-21,17361.375
10316.796407694994,2012-10-22,16447.957
9938.36240060141,2012-10-23,15785.494
9554.0,2012-10-24,15249.697
9497.986581675072,2012-10-25,14716.353
9454.240810753121,2012-10-26,14160.874
9214.598804433226,2012-10-27,13588.559
9554.0,2012-10-28,13046.713
9041.3417441379,2012-10-29,12605.826
9062.951216716174,2012-10-30,12282.522
9171.202988554045,2012-10-31,12020.522
8933.499633927395,2012-11-01,11762.242
8548.12647028974,2012-11-02,11608.346
8399.481429956671,2012-11-03,11565.9
8314.852224666995,2012-11-04,11418.562
8188.335128676548,2012-11-05,11061.383
8113.0,2012-11-06,10627.603
7915.987740720771,2012-11-07,10272.775
7791.115640918234,2012-11-08,9987.359
7625.4408400073025,2012-11-09,9748.878
7584.169796221774,2012-11-10,9551.003
7501.805952866964,2012-11-11,9346.562
7378.70809971242,2012-11-12,9094.1045
7032.884313004242,2012-11-13,8776.29
6691.505122367508,2012-11-14,8441.507
6572.099046760251,2012-11-15,8153.8564
6394.06309988077,2012-11-16,7921.2173
6178.234451879056,2012-11-17,7754.165
6139.204416678817,2012-11-18,7692.0083
6061.3412602089775,2012-11-19,7558.2476
6259.0,2012-11-20,7470.3213
6119.713976461484,2012-11-21,7398.0054
6100.239953866208,2012-11-22,7289.972
6003.116971064634,2012-11-23,7098.5493
5887.1163849822215,2012-11-24,6829.9966
5656.926611026799,2012-11-25,6603.852
5676.016028036218,2012-11-26,6308.6694
5580.739579815429,2012-11-27,5967.2856
5297.496067432939,2012-11-28,5742.187
5391.476091151669,2012-11-29,5615.6924
5372.645118698058,2012-11-30,5448.07
5410.324489844851,2012-12-01,5336.3965
5353.831601200272,2012-12-02,5265.625
5278.7526593649045,2012-12-03,5187.0312
4944.4100252262015,2012-12-04,5056.4517
4742.973192355492,2012-12-05,4892.779
4761.193744597408,2012-12-06,4707.1924
4779.432772996596,2012-12-07,4538.459
4724.771149638335,2012-12-08,4405.992
4989.0,2012-12-09,4343.415
4815.966125564226,2012-12-10,4354.448
4889.253093339871,2012-12-11,4404.9272
4706.5876499682845,2012-12-12,4455.1895
4652.1487468115,2012-12-13,4473.9067
4688.422727023699,2012-12-14,4450.932
4797.690244339275,2012-12-15,4389.922000000001
4779.432772996596,2012-12-16,4314.3403
4742.973192355492,2012-12-17,4233.804
4834.260383761692,2012-12-18,4165.116
4561.791277017594,2012-12-19,4148.265
4634.039757691299,2012-12-20,4173.5059999999985
4652.1487468115,2012-12-21,4206.7573
4435.0,2012-12-22,4200.5483
4382.494690724284,2012-12-23,4109.068
4329.078678196862,2012-12-24,3979.316
4311.3119354886685,2012-12-25,3900.2996
4099.631968866844,2012-12-26,3854.2192
4047.155364581921,2012-12-27,3740.9294
4134.7155575544875,2012-12-28,3540.5833
4099.631968866844,2012-12-29,3331.4866
3908.0983105432947,2012-12-30,3171.0337
3821.845251590065,2012-12-31,3058.201
3770.3389442591133,2013-01-01,2914.782
3787.487151446469,2013-01-02,2756.0496
3719.018222817857,2013-01-03,2651.1487
3549.3050637971637,2013-01-04,2583.116
3465.241148943484,2013-01-05,2533.4277
3415.059884066257,2013-01-06,2501.4927
3465.2411489434858,2013-01-07,2465.5598
3498.8026866325604,2013-01-08,2398.1558
4329.2275,2013-01-09,2333.9636
3482.0112142332173,2013-01-10,2297.7434
3415.059884066257,2013-01-11,2276.1384
3348.454217235639,2013-01-12,2261.1484
3365.0730532774273,2013-01-13,2246.4211
3381.713643340469,2013-01-14,2245.0122
3381.713643340469,2013-01-15,2252.9617
3365.073053277429,2013-01-16,2193.4475
3348.454217235639,2013-01-17,2111.5996
3381.713643340469,2013-01-18,2060.4705
3362.0225,2013-01-19,2019.687
3415.059884066257,2013-01-20,1984.9712
3381.713643340469,2013-01-21,1960.8456
3348.454217235639,2013-01-22,1944.8795
3298.728742184324,2013-01-23,1928.9572
3298.728742184324,2013-01-24,1910.3594
3331.8571859572603,2013-01-25,1893.2028
3381.713643340469,2013-01-26,1878.5737
3431.7654347406933,2013-01-27,1860.645
3381.713643340469,2013-01-28,1839.0219
3298.728742184324,2013-01-29,1817.5486
3249.2008984665626,2013-01-30,1796.6268
3150.743779272544,2013-01-31,1783.9176
3085.553750567183,2013-02-01,1767.3296
3069.312754210077,2013-02-02,1740.4642
3183.473644314598,2013-02-03,1710.9103
3232.7357786092816,2013-02-04,1692.2977
3101.8174070658856,2013-02-05,1681.5426
3020.7262912631145,2013-02-06,1670.5167
3031.8575,2013-02-07,1665.214
3036.898967668635,2013-02-08,1666.8906
3036.898967668635,2013-02-09,1672.6332
3150.743779272544,2013-02-10,1667.7363
3282.1974327079383,2013-02-11,1637.2194
3298.728742184324,2013-02-12,1598.8097
3331.8571859572603,2013-02-13,1583.052
3331.8571859572603,2013-02-14,1570.1462
3348.454217235639,2013-02-15,1544.8755
3348.454217235639,2013-02-16,1529.4852
3365.0730532774273,2013-02-17,1540.0677
3398.375936984094,2013-02-18,1562.7179
3415.059884066257,2013-02-19,1567.3955
3117.3875,2013-02-20,1540.1572
3265.688134037326,2013-02-21,1499.231
3315.2820104888488,2013-02-22,1469.0485
3232.7357786092803,2013-02-23,1455.4052
3053.0944743414525,2013-02-24,1453.5494
2860.268015748945,2013-02-25,1462.8308
2812.5857067050347,2013-02-26,1485.0414
2733.589436461474,2013-02-27,1502.7222
2670.823849171089,2013-02-28,1496.8096
2686.479032654026,2013-03-01,1487.3702
2733.589436461474,2013-03-02,1509.7394
2860.268015748945,2013-03-03,1566.9027
2924.172911295581,2013-03-04,1571.6519
3011.55,2013-03-05,1501.8585
2956.265042702809,2013-03-06,1413.6287
2908.16167616041,2013-03-07,1330.0902
2988.449659383489,2013-03-08,1265.3741
3036.898967668635,2013-03-09,1224.235
3053.0944743414525,2013-03-10,1207.3085
3020.7262912631145,2013-03-11,1214.9985
3020.7262912631145,2013-03-12,1211.4253
2988.449659383489,2013-03-13,1182.407
2940.207386719578,2013-03-14,1162.1954
3036.898967668635,2013-03-15,1186.362
3118.1036677160687,2013-03-16,1262.605
3150.743779272544,2013-03-17,1313.1112
3249.2008984665626,2013-03-18,1295.4642
3315.2820104888488,2013-03-19,1294.7101
3248.057500000001,2013-03-20,1355.9928
3265.688134037326,2013-03-21,1429.8557
3265.688134037326,2013-03-22,1401.4143
3216.292827401829,2013-03-23,1304.1864
3265.688134037326,2013-03-24,1265.0017
3331.8571859572603,2013-03-25,1275.0277
3315.2820104888488,2013-03-26,1357.4514
3265.688134037326,2013-03-27,1516.1931
3249.2008984665626,2013-03-28,1652.6392
3298.728742184324,2013-03-29,1724.7013
3249.2008984665626,2013-03-30,1802.6853
3331.8571859572603,2013-03-31,1949.6886
3249.2008984665626,2013-04-01,2075.3838
3053.0944743414525,2013-04-02,2074.3313
2860.268015748945,2013-04-03,1963.8379
2624.004084685804,2013-04-04,1801.7708
2702.158402383244,2013-04-05,1658.9795
2780.915745690352,2013-04-06,1567.201
2780.915745690352,2013-04-07,1498.1427
2860.268015748945,2013-04-08,1411.0315
2791.6525,2013-04-09,1284.5789
2765.116427752537,2013-04-10,1185.0132
2812.5857067050347,2013-04-11,1114.3989
2812.5857067050347,2013-04-12,1148.4586
2780.915745690352,2013-04-13,1387.9849
2702.158402383244,2013-04-14,1659.5320000000004
2608.4463170562813,2013-04-15,1683.9594
2561.920435271127,2013-04-16,1529.2329
2484.872905055334,2013-04-17,1353.6351
2378.0622844626737,2013-04-18,1195.9861
2438.944900902042,2013-04-19,1203.8534
2515.6171505980265,2013-04-20,1261.2268
2561.920435271127,2013-04-21,1430.0079999999996
2577.4044230712425,2013-04-22,1894.9552
3205.7825000000007,2013-04-23,2362.4358
3183.473644314598,2013-04-24,2554.7068
3282.1974327079383,2013-04-25,2483.7656
3498.802686632561,2013-04-26,2424.4805
3650.8813618001836,2013-04-27,2486.0837
3684.908103980247,2013-04-28,2404.4575
3667.8842881041296,2013-04-29,2233.1807
3599.9983788708228,2013-04-30,2167.27
3532.4496594051534,2013-05-01,2228.3323
3465.2411489434858,2013-05-02,2324.7327
3465.241148943484,2013-05-03,2318.475
3465.241148943484,2013-05-04,2394.444
3667.8842881041296,2013-05-05,2543.235
3908.098310543296,2013-05-06,2696.1162
4134.7155575544875,2013-05-07,2703.4390000000008
4169.878124193724,2013-05-08,2715.9148
4269.625,2013-05-09,3055.808
4258.128015802442,2013-05-10,3339.2126
4240.4389380700095,2013-05-11,3496.4854
4258.128015802442,2013-05-12,3871.141
4615.949481593795,2013-05-13,4253.472
4926.006187956701,2013-05-14,4246.77
4944.4100252262015,2013-05-15,4265.4834
5036.7008402348965,2013-05-16,4456.539000000002
5055.213108780004,2013-05-17,4205.129
5203.955326084028,2013-05-18,3928.2217
5260.026851674268,2013-05-19,3929.0493
5448.073451687872,2013-05-20,3944.0232
5353.831601200272,2013-05-21,3902.0159
4977.76,2013-05-22,3924.587
4907.620533319895,2013-05-23,4086.851
4889.253093339871,2013-05-24,4423.364000000001
5036.7008402348965,2013-05-25,4757.99
5018.206565163506,2013-05-26,4780.8267
5018.206565163506,2013-05-27,4776.7266
5278.752659364907,2013-05-28,4832.6216
5410.324489844851,2013-05-29,4855.166
5714.2458638049975,2013-05-30,4812.8276
5676.016028036218,2013-05-31,4810.463
5542.7488283937755,2013-06-01,4855.7334
5466.973958005705,2013-06-02,5229.849
5561.735617539204,2013-06-03,5682.1226
5466.973958005705,2013-06-04,6119.7144
5509.222500000002,2013-06-05,6706.1543
5353.831601200272,2013-06-06,7217.639
5561.735617539204,2013-06-07,7469.1
5714.245863804997,2013-06-08,7416.1597
5542.7488283937755,2013-06-09,7013.54
5429.190286182109,2013-06-10,6685.73
5372.645118698058,2013-06-11,6537.17
5580.739579815429,2013-06-12,6301.012
5790.908793543296,2013-06-13,6384.8022
6178.234451879056,2013-06-14,6541.2524
6473.030366103642,2013-06-15,7067.5425
6591.960500881352,2013-06-16,8012.9434
7053.104852608254,2013-06-17,8415.438
6992.489387113826,2013-06-18,8342.5625
6771.424307144693,2013-06-19,8479.133
6591.960500881352,2013-06-20,8720.785
6892.8825000000015,2013-06-21,8924.453000000001
6691.505122367511,2013-06-22,8888.657
7235.778294036783,2013-06-23,9164.683
10138.243584655636,2013-06-24,10136.246
14540.086864392373,2013-06-25,11459.377
14100.907277036658,2013-06-26,12035.109
13544.967068172029,2013-06-27,12511.903
14711.837729195728,2013-06-28,12492.688999999997
15279.895054273069,2013-06-29,12061.518999999998
14711.837729195728,2013-06-30,11137.14
14246.903995371797,2013-07-01,10458.746
12839.55,2013-07-02,10494.591
12781.451891196442,2013-07-03,10925.835
12193.211339383835,2013-07-04,11595.812
11658.578555604176,2013-07-05,13287.096
11428.121763303732,2013-07-06,15966.282
11451.11256711526,2013-07-07,17058.355
11153.189920598339,2013-07-08,15584.708
10789.39043027045,2013-07-09,13612.593
10496.17101973553,2013-07-10,12883.682
10372.255,2013-07-11,12664.873
10339.173430103368,2013-07-12,11918.562
10316.796407694994,2013-07-13,10931.863
10970.890997541284,2013-07-14,10093.879
11704.8157459351,2013-07-15,9647.685
13137.889297918717,2013-07-16,9570.035
13938.0875,2013-07-17,9888.37
13955.309601069719,2013-07-18,10656.925
14834.843053152254,2013-07-19,11871.563999999997
21845.7275,2013-07-20,14029.014
21718.079606393523,2013-07-21,16226.563
23424.308670911098,2013-07-22,17894.67
22897.810960719708,2013-07-23,21186.322
23674.80430225348,2013-07-24,23845.36
26504.65882588825,2013-07-25,25923.104
26849.861885248847,2013-07-26,27570.027
25846.341053858443,2013-07-27,27959.738
25561.488059574884,2013-07-28,26968.605
27834.315584195392,2013-07-29,26142.145
30604.002487555685,2013-07-30,25327.564
34422.78651544005,2013-07-31,24351.076
35846.0947113179,2013-08-01,23593.469
37253.09496774693,2013-08-02,24206.822
38167.374298782175,2013-08-03,26595.156000000006
38515.699787354,2013-08-04,30287.445
37190.257983530886,2013-08-05,34264.375
35070.663554230334,2013-08-06,38161.305
34761.75189519066,2013-08-07,41946.688
33014.890539802946,2013-08-08,43390.543
31292.16466273791,2013-08-09,42455.19
30038.590155860278,2013-08-10,41079.773
30723.391562146826,2013-08-11,39754.37
32468.23597974587,2013-08-12,38586.402
34269.002421705016,2013-08-13,38144.78
35349.30139762627,2013-08-14,38834.51
34885.229733058644,2013-08-15,40307.613
33014.890539802946,2013-08-16,40124.15
30604.002487555685,2013-08-17,39435.195
28564.123671694888,2013-08-18,39052.395
26994.044827540733,2013-08-19,39547.902
25476.19533441612,2013-08-20,40852.184
24233.97509621049,2013-08-21,40762.695
23758.459365622344,2013-08-22,38975.195
24966.029116386107,2013-08-23,36895.56200000001
27427.816481550897,2013-08-24,35488.56
29446.448267457257,2013-08-25,34798.42
32286.555858534015,2013-08-26,34070.547
34823.47632708543,2013-08-27,33181.395
35504.352079989396,2013-08-28,32297.94
35287.331452229046,2013-08-29,31886.48
33686.290205675585,2013-08-30,31806.094
31052.344720267207,2013-08-31,32310.137
28798.71474210371,2013-09-01,33268.29
27543.797468234647,2013-09-02,34533.297
27311.965171262967,2013-09-03,36341.38
26389.85434770649,2013-09-04,37761.438
25362.58919885769,2013-09-05,37950.098
24599.281254498277,2013-09-06,37137.305
24205.934628922616,2013-09-07,36022.72
24121.864819768507,2013-09-08,35262.344
24233.975096210488,2013-09-09,34995.805
24599.281254498277,2013-09-10,34620.99
24065.861321222666,2013-09-11,34117.633
24121.864819768507,2013-09-12,33729.14
24514.851503515143,2013-09-13,33679.62
25533.048767282056,2013-09-14,33530.125
26648.34971147808,2013-09-15,31975.326
30425.14986998616,2013-09-16,31328.48
35504.352079989396,2013-09-17,33258.98
40109.47984075107,2013-09-18,37650.46
44134.51647622241,2013-09-19,42123.89
48427.56682920841,2013-09-20,49322.65
51313.018569128086,2013-09-21,59641.582
51586.85415303414,2013-09-22,68426.766
52204.39156387785,2013-09-23,71806.305
53479.853891385166,2013-09-24,73387.2
52754.942496156305,2013-09-25,72402.76
51381.44128905461,2013-09-26,71134.39
49983.619844090994,2013-09-27,71681.62
47922.98629066988,2013-09-28,72230.26
45421.26087644137,2013-09-29,71469.11
42466.74222734616,2013-09-30,68817.81
39342.33095749335,2013-10-01,66863.49
35939.447467182385,2013-10-02,65432.984
32923.613814948934,2013-10-03,62244.49
32923.61381494893,2013-10-04,60547.758
34299.74465588296,2013-10-05,60413.023
34023.32755137997,2013-10-06,59026.55
32347.08591018063,2013-10-07,56970.0
29830.985685597432,2013-10-08,53667.22
26103.421473147628,2013-10-09,50423.83
23479.91338523264,2013-10-10,47402.02
22292.163739820688,2013-10-11,43074.715
20420.94860418648,2013-10-12,38860.05
19435.68855616429,2013-10-13,35428.39
18463.477953224003,2013-10-14,33038.258
17427.488025108076,2013-10-15,31095.668
20824.02668768567,2013-10-16,29113.977000000006
26217.895312714307,2013-10-17,28193.627
27254.088225516363,2013-10-18,27294.115
26677.11255174435,2013-10-19,27878.037
25277.472875264877,2013-10-20,28033.395
24009.892299346513,2013-10-21,28665.773
22100.362142990907,2013-10-22,28910.578
20206.829082136832,2013-10-23,26720.564
18672.564155370783,2013-10-24,23711.889
17273.463379066125,2013-10-25,21867.46
16788.118766933407,2013-10-26,20950.686
16255.976062759937,2013-10-27,20191.79
15379.266820433006,2013-10-28,19466.246
14638.164851748152,2013-10-29,19284.041
14100.907277036658,2013-10-30,19323.621
14052.330284357395,2013-10-31,18463.566000000006
14368.871358505736,2013-11-01,16714.244
14662.711597891655,2013-11-02,15091.203
14933.44217615708,2013-11-03,13983.086
14859.476620616553,2013-11-04,13239.579
14417.735272317517,2013-11-05,12672.952
14028.058437215801,2013-11-06,12138.808
13593.07410445566,2013-11-07,11630.651000000002
13185.609826837934,2013-11-08,11249.27
15304.722006049024,2013-11-09,11004.921
15728.405381262322,2013-11-10,10767.977
15354.407897256462,2013-11-11,10444.143
15007.504834915964,2013-11-12,10144.346
14417.735272317517,2013-11-13,10039.691
13713.538886482038,2013-11-14,10253.037
13066.394476505127,2013-11-15,10537.328
12852.531495036108,2013-11-16,10728.313
13617.144543461267,2013-11-17,10947.149
14662.711597891655,2013-11-18,11280.188
13185.609826837934,2013-11-19,11511.135
12639.60639969763,2013-11-20,11692.998
12006.53321841785,2013-11-21,11890.771
11543.197918908172,2013-11-22,12204.833
11084.734661316785,2013-11-23,12259.976
10676.36078139193,2013-11-24,11837.898
10316.79640769499,2013-11-25,11141.555
9651.516542491074,2013-11-26,10483.311
8890.458863483842,2013-11-27,10062.86
9323.325057938377,2013-11-28,9696.047
9258.0487861724,2013-11-29,9344.317
8868.959127816885,2013-11-30,9182.67
8826.00103409424,2013-12-01,9079.643
8890.458863483842,2013-12-02,8765.796999999999
8761.66757442574,2013-12-03,8225.698
8484.336951731455,2013-12-04,7639.944
8441.880968338197,2013-12-05,7144.2007
8146.2771012573085,2013-12-06,6791.794
7957.728326559628,2013-12-07,6517.1245
7666.771096312532,2013-12-08,6236.116999999998
7481.252237648288,2013-12-09,5971.436
7256.151478372487,2013-12-10,5755.7764
7012.6791508947335,2013-12-11,5591.2886
7012.6791508947335,2013-12-12,5453.8154
6911.884734503668,2013-12-13,5308.893
6711.461360849815,2013-12-14,5167.2505
6572.099046760251,2013-12-15,5058.654
6512.610029521613,2013-12-16,4981.2905
6532.423788428976,2013-12-17,4931.0825
6256.490459860588,2013-12-18,4912.5909999999985
6473.030366103642,2013-12-19,4867.0356
6512.610029521613,2013-12-20,4786.8936
6572.099046760251,2013-12-21,4791.5034
6611.837808241568,2013-12-22,4757.1875
6711.461360849812,2013-12-23,4601.2705
7256.151478372487,2013-12-24,4450.1694
8188.335128676548,2013-12-25,4318.4937
10004.872339439204,2013-12-26,4192.821
10205.104162658763,2013-12-27,4189.3955
9519.87949907963,2013-12-28,4361.903
8697.458913389659,2013-12-29,4514.4805
7915.987740720771,2013-12-30,4541.3735
7317.361869408454,2013-12-31,4647.0654
6751.420975164732,2014-01-01,4823.222
6473.030366103642,2014-01-02,4821.2534
6197.773998045688,2014-01-03,4556.3535
5810.116716688488,2014-01-04,4176.078
5637.854230547305,2014-01-05,3878.2412
5656.926611026799,2014-01-06,3790.2234
5466.973958005705,2014-01-07,3991.943
5297.496067432939,2014-01-08,4488.912
5278.7526593649045,2014-01-09,5216.875
5185.3002157571755,2014-01-10,6054.993
5260.026851674268,2014-01-11,6801.589
5203.955326084028,2014-01-12,7248.0215
5166.662854374839,2014-01-13,7294.022
5055.213108780004,2014-01-14,7015.8203
4962.8320132481895,2014-01-15,6554.422
4815.966125564226,2014-01-16,5950.4683
4706.5876499682845,2014-01-17,5220.7134
4761.193744597408,2014-01-18,4485.3594
4779.432772996596,2014-01-19,3898.8276
4761.193744597408,2014-01-20,3520.5002
