stage,datetime,discharge,log_stage,log_discharge
0.42,1998-01-19,5.9,-0.37675070960209955,0.7708520116421442
0.42,1998-01-20,5.9,-0.37675070960209955,0.7708520116421442
0.42,1998-01-21,5.9,-0.37675070960209955,0.7708520116421442
0.41,1998-01-22,6.04,-0.38721614328026455,0.7810369386211319
0.41,1998-01-23,6.04,-0.38721614328026455,0.7810369386211319
0.41,1998-01-24,6.04,-0.38721614328026455,0.7810369386211319
0.4,1998-01-25,6.18,-0.3979400086720376,0.7909884750888159
0.4,1998-01-26,6.18,-0.3979400086720376,0.7909884750888159
0.39,1998-01-27,6.32,-0.4089353929735008,0.800717078282385
0.39,1998-01-28,6.32,-0.4089353929735008,0.800717078282385
0.38,1998-01-29,6.46,-0.42021640338318983,0.8102325179950841
0.35,1998-01-30,6.9,-0.4559319556497244,0.8388490907372553
0.35,1998-01-31,6.9,-0.4559319556497244,0.8388490907372553
0.35,1998-02-01,6.9,-0.4559319556497244,0.8388490907372553
0.35,1998-02-02,6.9,-0.4559319556497244,0.8388490907372553
0.35,1998-02-03,6.9,-0.4559319556497244,0.8388490907372553
0.35,1998-02-04,6.9,-0.4559319556497244,0.8388490907372553
0.33,1998-02-05,7.2,-0.4814860601221125,0.8573324964312685
0.33,1998-02-06,7.2,-0.4814860601221125,0.8573324964312685
0.33,1998-02-07,7.2,-0.4814860601221125,0.8573324964312685
0.33,1998-02-08,7.2,-0.4814860601221125,0.8573324964312685
0.33,1998-02-09,7.2,-0.4814860601221125,0.8573324964312685
0.33,1998-02-10,7.2,-0.4814860601221125,0.8573324964312685
0.33,1998-02-11,7.2,-0.4814860601221125,0.8573324964312685
0.33,1998-02-12,7.2,-0.4814860601221125,0.8573324964312685
0.32,1998-02-13,7.35,-0.494850021680094,0.8662873390841949
0.32,1998-02-14,7.35,-0.494850021680094,0.8662873390841949
0.32,1998-02-15,7.35,-0.494850021680094,0.8662873390841949
0.32,1998-02-16,7.35,-0.494850021680094,0.8662873390841949
0.32,1998-02-17,7.35,-0.494850021680094,0.8662873390841949
0.31,1998-02-18,7.5,-0.5086383061657274,0.8750612633917001
0.31,1998-02-19,7.5,-0.5086383061657274,0.8750612633917001
0.31,1998-02-20,7.5,-0.5086383061657274,0.8750612633917001
0.31,1998-02-21,7.5,-0.5086383061657274,0.8750612633917001
0.3,1998-02-22,7.66,-0.5228787452803376,0.884228769632604
0.29,1998-02-23,7.82,-0.5376020021010439,0.893206753059848
0.29,1998-02-24,7.82,-0.5376020021010439,0.893206753059848
0.29,1998-02-25,7.82,-0.5376020021010439,0.893206753059848
0.29,1998-02-26,7.82,-0.5376020021010439,0.893206753059848
0.29,1998-02-27,7.82,-0.5376020021010439,0.893206753059848
0.29,1998-02-28,7.82,-0.5376020021010439,0.893206753059848
